"","anom","date","week"
"833",1.6464535679136,1994-12-14,50
"834",0.932401231420541,1994-12-21,51
"835",0.976192346640996,1994-12-28,52
"836",1.12509710448129,1995-01-04,1
"837",1.87039832557951,1995-01-11,2
"838",1.93644692216601,1995-01-18,3
"839",1.61788531712123,1995-01-25,4
"840",-0.228391204494509,1995-02-01,5
"841",0.99825519323349,1995-02-08,6
"842",0.592593985418128,1995-02-15,7
"843",0.0217497965204991,1995-02-22,8
"844",0.597149369907858,1995-03-01,9
"845",0.772888021873326,1995-03-08,10
"846",-0.372566351818644,1995-03-15,11
"847",-0.524534402139938,1995-03-22,12
"848",-1.00453054028571,1995-03-29,13
"849",-0.846992839142857,1995-04-05,14
"850",1.03602291856493,1995-04-12,15
"851",1.90797589506422,1995-04-19,16
"852",0.795444937688317,1995-04-26,17
"853",0.587556432270544,1995-05-03,18
"854",0.646532888923373,1995-05-10,19
"855",1.25940937655313,1995-05-17,20
"856",2.22639169011797,1995-05-24,21
"857",2.00493768290097,1995-05-31,22
"858",-1.25121525350377,1995-06-07,23
"859",-0.854805937857143,1995-06-14,24
"860",-0.815922856428571,1995-06-21,25
"861",-1.44108142171429,1995-06-28,26
"862",-2.34869720257143,1995-07-05,27
"863",-2.59821357042857,1995-07-12,28
"864",-3.45477724071429,1995-07-19,29
"865",-3.437595129,1995-07-26,30
"866",-2.964228119,1995-08-02,31
"867",-1.86125700828571,1995-08-09,32
"868",0.793394620915573,1995-08-16,33
"869",-0.304499962464512,1995-08-23,34
"870",0.465052658978699,1995-08-30,35
"871",-0.762884821142857,1995-09-06,36
"872",1.43090584868983,1995-09-13,37
"873",2.15267029824331,1995-09-20,38
"874",2.07138594558764,1995-09-27,39
"875",0.633769801640843,1995-10-04,40
"876",-0.496339342629255,1995-10-11,41
"877",0.531077523374359,1995-10-18,42
"878",-0.982883036285714,1995-10-25,43
"879",0.381290220754615,1995-11-01,44
"880",-0.184787215846081,1995-11-08,45
"881",0.499560450852979,1995-11-15,46
"882",0.203122192132719,1995-11-22,47
"883",-0.223566560080746,1995-11-29,48
"884",1.43494646889823,1995-12-06,49
"885",1.91213141168867,1995-12-13,50
"886",1.33486776692527,1995-12-20,51
"887",1.3320004769734,1995-12-27,52
"888",1.41303159509386,1996-01-03,1
"889",0.277388993146944,1996-01-10,2
"890",1.50229256493705,1996-01-17,3
"891",0.112417997129264,1996-01-24,4
"892",-2.86616526328571,1996-01-31,5
"893",-2.02544433728571,1996-02-07,6
"894",0.363756414058546,1996-02-14,7
"895",0.177598317819196,1996-02-21,8
"896",0.816915026732853,1996-02-28,9
"897",0.931454922420633,1996-03-06,10
"898",0.18157995236368,1996-03-13,11
"899",0.68283663051469,1996-03-20,12
"900",0.253627542981284,1996-03-27,13
"901",-0.318473989385829,1996-04-03,14
"902",0.712040079271689,1996-04-10,15
"903",-0.140269482618455,1996-04-17,16
"904",-0.212466631621822,1996-04-24,17
"905",0.789817941989953,1996-05-01,18
"906",1.25584389482226,1996-05-08,19
"907",1.39414358986802,1996-05-15,20
"908",0.540249526523544,1996-05-22,21
"909",0.685128171545603,1996-05-29,22
"910",1.04390048501623,1996-06-05,23
"911",-0.745688055285714,1996-06-12,24
"912",0.568139646854572,1996-06-19,25
"913",-1.773823985,1996-06-26,26
"914",0.200585820671988,1996-07-03,27
"915",1.33283109324319,1996-07-10,28
"916",-0.398514585854086,1996-07-17,29
"917",-0.761237540571429,1996-07-24,30
"918",-1.03943453957143,1996-07-31,31
"919",-0.184324922366062,1996-08-07,32
"920",-1.31368792057143,1996-08-14,33
"921",-0.859614125402945,1996-08-21,34
"922",-3.51854937428571,1996-08-28,35
"923",-3.49845358285714,1996-09-04,36
"924",-2.720140968,1996-09-11,37
"925",-0.687735619285714,1996-09-18,38
"926",1.29721326035048,1996-09-25,39
"927",0.252503545168733,1996-10-02,40
"928",0.509172575922021,1996-10-09,41
"929",0.480524361146478,1996-10-16,42
"930",3.01249415533883,1996-10-23,43
"931",-0.244300940096976,1996-10-30,44
"932",-0.789022822714286,1996-11-06,45
"933",-2.50129113871429,1996-11-13,46
"934",-2.17601028514286,1996-11-20,47
"935",-1.16323095571429,1996-11-27,48
"936",-0.739455890714286,1996-12-04,49
"937",-0.620667487445817,1996-12-11,50
"938",0.248651525775552,1996-12-18,51
"939",0.551023796236485,1996-12-25,52
"940",1.04703524279702,1997-01-01,1
"941",1.06776002471745,1997-01-08,2
"942",0.638390468784217,1997-01-15,3
"943",-0.23402621361314,1997-01-22,4
"944",-0.808111410101221,1997-01-29,5
"945",-0.993746931616129,1997-02-05,6
"946",0.19147250268106,1997-02-12,7
"947",-0.0574013755507856,1997-02-19,8
"948",0.357482657907043,1997-02-26,9
"949",0.677004690681185,1997-03-05,10
"950",1.23399290868214,1997-03-12,11
"951",0.450039182390486,1997-03-19,12
"952",0.252563958674181,1997-03-26,13
"953",-0.0251583670335105,1997-04-02,14
"954",0.322495805388896,1997-04-09,15
"955",-0.774298068595646,1997-04-16,16
"956",-0.892177931,1997-04-23,17
"957",-0.0828027006674238,1997-04-30,18
"958",1.68666047706002,1997-05-07,19
"959",0.64063377887469,1997-05-14,20
"960",0.664201745026903,1997-05-21,21
"961",1.16115928118381,1997-05-28,22
"962",-0.117146238583015,1997-06-04,23
"963",1.04871386289597,1997-06-11,24
"964",-0.981226585285714,1997-06-18,25
"965",-1.82580033371429,1997-06-25,26
"966",0.25164950566169,1997-07-02,27
"967",1.18375587889126,1997-07-09,28
"968",0.758846116783007,1997-07-16,29
"969",0.666331260505732,1997-07-23,30
"970",0.490888524340829,1997-07-30,31
"971",1.89942990030561,1997-08-06,32
"972",-0.126252391654053,1997-08-13,33
"973",0.0654732527743414,1997-08-20,34
"974",1.28933508907046,1997-08-27,35
"975",-0.0697152595321154,1997-09-03,36
"976",0.608366955603872,1997-09-10,37
"977",0.643913232854434,1997-09-17,38
"978",-0.393641914857143,1997-09-24,39
"979",-0.713727410428571,1997-10-01,40
"980",-1.87536280485714,1997-10-08,41
"981",-0.580147535704357,1997-10-15,42
"982",-0.0259871333205926,1997-10-22,43
"983",0.543701922279029,1997-10-29,44
"984",-0.00579578524698313,1997-11-05,45
"985",-2.38125394057143,1997-11-12,46
"986",-2.39878226385714,1997-11-19,47
"987",-2.98353692471429,1997-11-26,48
"988",-1.66954267014286,1997-12-03,49
"989",-0.427567060477249,1997-12-10,50
"990",-0.239711589423723,1997-12-17,51
"991",-1.202132157,1997-12-24,52
"992",-0.0568795650220642,1997-12-31,53
"993",0.134840471429066,1998-01-07,1
"994",0.262777911824768,1998-01-14,2
"995",0.427957759360425,1998-01-21,3
"996",0.719443368152834,1998-01-28,4
"997",0.49946248315278,1998-02-04,5
"998",1.41468054907663,1998-02-11,6
"999",-0.0383025273832812,1998-02-18,7
"1000",-0.383360517857143,1998-02-25,8
"1001",-0.238261838026097,1998-03-04,9
"1002",1.00163803781782,1998-03-11,10
"1003",1.02649082882064,1998-03-18,11
"1004",1.4958653364984,1998-03-25,12
"1005",0.389919930259992,1998-04-01,13
"1006",1.21960689766475,1998-04-08,14
"1007",1.9447967835835,1998-04-15,15
"1008",2.8583265372685,1998-04-22,16
"1009",1.41050384523579,1998-04-29,17
"1010",-0.897313245714286,1998-05-06,18
"1011",-0.107582849462218,1998-05-13,19
"1012",0.199009294984567,1998-05-20,20
"1013",0.468488906111036,1998-05-27,21
"1014",0.22443332684471,1998-06-03,22
"1015",1.0263479395058,1998-06-10,23
"1016",1.47419047355652,1998-06-17,24
"1017",1.20727812392371,1998-06-24,25
"1018",1.48629202161516,1998-07-01,26
"1019",2.20488124234336,1998-07-08,27
"1020",1.46479133188633,1998-07-15,28
"1021",1.42181535703795,1998-07-22,29
"1022",0.273130655224378,1998-07-29,30
"1023",1.13877926555091,1998-08-05,31
"1024",1.32630990445614,1998-08-12,32
"1025",-0.852040197285714,1998-08-19,33
"1026",1.39208411185869,1998-08-26,34
"1027",1.66189538581031,1998-09-02,35
"1028",-1.10216912,1998-09-09,36
"1029",-0.78931111533323,1998-09-16,37
"1030",0.105977254370925,1998-09-23,38
"1031",0.365500475679125,1998-09-30,39
"1032",0.894444406260746,1998-10-07,40
"1033",-0.388528761986872,1998-10-14,41
"1034",-0.0147996027656381,1998-10-21,42
"1035",1.07596520015172,1998-10-28,43
"1036",0.81811365059975,1998-11-04,44
"1037",1.40270766194955,1998-11-11,45
"1038",1.00715732789022,1998-11-18,46
"1039",-0.0579909739380363,1998-11-25,47
"1040",1.06145305292947,1998-12-02,48
"1041",2.0994405576161,1998-12-09,49
"1042",1.84629557813917,1998-12-16,50
"1043",1.12069409234183,1998-12-23,51
"1044",0.362013765443207,1998-12-30,52
"1045",1.22674540962492,1999-01-06,1
"1046",1.45762690476009,1999-01-13,2
"1047",0.537159129807325,1999-01-20,3
"1048",0.80582473102723,1999-01-27,4
"1049",0.790470744882311,1999-02-03,5
"1050",0.839310526847839,1999-02-10,6
"1051",0.470171316098022,1999-02-17,7
"1052",-0.224660346547675,1999-02-24,8
"1053",-0.784006378468855,1999-03-03,9
"1054",1.28143543856485,1999-03-10,10
"1055",0.203968217322878,1999-03-17,11
"1056",-0.147595279411934,1999-03-24,12
"1057",0.605420802287892,1999-03-31,13
"1058",1.03161932740893,1999-04-07,14
"1059",0.508052042429786,1999-04-14,15
"1060",0.481743164298719,1999-04-21,16
"1061",1.53470454897199,1999-04-28,17
"1062",1.22140989987909,1999-05-05,18
"1063",1.53342555245428,1999-05-12,19
"1064",2.39810228347778,1999-05-19,20
"1065",1.51284498827798,1999-05-26,21
"1066",0.635097835862178,1999-06-02,22
"1067",-0.516101302571429,1999-06-09,23
"1068",-2.96047025057143,1999-06-16,24
"1069",-1.80691085557143,1999-06-23,25
"1070",-0.401277508064715,1999-06-30,26
"1071",1.90918850898743,1999-07-07,27
"1072",0.753326241461258,1999-07-14,28
"1073",-1.21953505285714,1999-07-21,29
"1074",-0.339365133066742,1999-07-28,30
"1075",0.0482850373509881,1999-08-04,31
"1076",-0.0569751128324539,1999-08-11,32
"1077",0.769116136644568,1999-08-18,33
"1078",-0.475975268713593,1999-08-25,34
"1079",0.0667912470916312,1999-09-01,35
"1080",0.22290745051795,1999-09-08,36
"1081",-0.439835095454884,1999-09-15,37
"1082",0.0232631924758573,1999-09-22,38
"1083",0.163239536492167,1999-09-29,39
"1084",2.22429723396541,1999-10-06,40
"1085",1.03476769157818,1999-10-13,41
"1086",1.55617745433535,1999-10-20,42
"1087",1.72522151470184,1999-10-27,43
"1088",1.60441485474374,1999-11-03,44
"1089",-0.591056829,1999-11-10,45
"1090",1.23154456700597,1999-11-17,46
"1091",1.08401387077144,1999-11-24,47
"1092",1.64480968884059,1999-12-01,48
"1093",2.61129120420033,1999-12-08,49
"1094",1.19551655863013,1999-12-15,50
"1095",1.31177185262953,1999-12-22,51
"1096",1.76032291139875,1999-12-29,52
"1097",1.7318312184743,2000-01-05,1
"1098",1.145607543806,2000-01-12,2
"1099",1.26966477296602,2000-01-19,3
"1100",1.22421486034094,2000-01-26,4
"1101",-1.03500775357143,2000-02-02,5
"1102",0.545082356304977,2000-02-09,6
"1103",1.69407369409289,2000-02-16,7
"1104",0.638592606118899,2000-02-23,8
"1105",1.1797107543103,2000-03-01,9
"1106",0.406978703017662,2000-03-08,10
"1107",-0.457848272714286,2000-03-15,11
"1108",-0.310643074654657,2000-03-22,12
"1109",0.156323611818067,2000-03-29,13
"1110",1.16183507016314,2000-04-05,14
"1111",0.858731437645748,2000-04-12,15
"1112",-0.777888713142857,2000-04-19,16
"1113",-0.540305163325535,2000-04-26,17
"1114",1.47029859679086,2000-05-03,18
"1115",2.49588751792908,2000-05-10,19
"1116",2.0358567237854,2000-05-17,20
"1117",0.473827613126709,2000-05-24,21
"1118",-1.75957137785714,2000-05-31,22
"1119",-0.307452261491172,2000-06-07,23
"1120",0.683366798970102,2000-06-14,24
"1121",0.108103518546709,2000-06-21,25
"1122",0.514016282355677,2000-06-28,26
"1123",1.03242680004665,2000-07-05,27
"1124",0.610549681677813,2000-07-12,28
"1125",-0.55735468226642,2000-07-19,29
"1126",-0.679117757285714,2000-07-26,30
"1127",-1.24406291757143,2000-08-02,31
"1128",0.216818358172782,2000-08-09,32
"1129",-0.310461132569321,2000-08-16,33
"1130",-1.12905284328571,2000-08-23,34
"1131",-1.88425231300085,2000-08-30,35
"1132",-4.35511350642857,2000-09-06,36
"1133",-2.062597475,2000-09-13,37
"1134",-0.0980089299285562,2000-09-20,38
"1135",-0.025954808399656,2000-09-27,39
"1136",0.792633346170733,2000-10-04,40
"1137",-0.0543720529996785,2000-10-11,41
"1138",-0.161434496982012,2000-10-18,42
"1139",0.486397825183997,2000-10-25,43
"1140",0.0260457993163496,2000-11-01,44
"1141",-1.37127057142857,2000-11-08,45
"1142",-1.55302380657143,2000-11-15,46
"1143",-1.61918178628571,2000-11-22,47
"1144",-1.82031159742857,2000-11-29,48
"1145",-0.730433055285714,2000-12-06,49
"1146",-1.34451125357143,2000-12-13,50
"1147",-0.593233618285714,2000-12-20,51
"1148",-2.289512992,2000-12-27,52
"1149",-1.646242891,2001-01-03,1
"1150",-0.812900781714286,2001-01-10,2
"1151",0.241075054880585,2001-01-17,3
"1152",0.306619315286179,2001-01-24,4
"1153",-0.569212481302517,2001-01-31,5
"1154",-0.198338586723493,2001-02-07,6
"1155",1.05125215223857,2001-02-14,7
"1156",-0.891541730065575,2001-02-21,8
"1157",-1.05033359128571,2001-02-28,9
"1158",-1.1763218087523,2001-03-07,10
"1159",0.823469005570266,2001-03-14,11
"1160",-1.30607557728571,2001-03-21,12
"1161",-0.384666623792009,2001-03-28,13
"1162",-0.349870207236806,2001-04-04,14
"1163",0.467370165130838,2001-04-11,15
"1164",1.15446248224803,2001-04-18,16
"1165",0.423192405241899,2001-04-25,17
"1166",1.46321365662983,2001-05-02,18
"1167",-0.35074041680731,2001-05-09,19
"1168",0.366727990722408,2001-05-16,20
"1169",-2.32750463471429,2001-05-23,21
"1170",-0.0024894379788099,2001-05-30,22
"1171",0.944883836119768,2001-06-06,23
"1172",-0.238281077735526,2001-06-13,24
"1173",0.0580155104671598,2001-06-20,25
"1174",0.962803127455235,2001-06-27,26
"1175",0.649249179102463,2001-07-04,27
"1176",-1.15507055598991,2001-07-11,28
"1177",-3.27158771228571,2001-07-18,29
"1178",-0.0378916009040549,2001-07-25,30
"1179",1.0715923607469,2001-08-01,31
"1180",1.44230245692389,2001-08-08,32
"1181",1.57288089826439,2001-08-15,33
"1182",-0.49164634512499,2001-08-22,34
"1183",0.0232674695339443,2001-08-29,35
"1184",0.532351785329581,2001-09-05,36
"1185",0.560057852914488,2001-09-12,37
"1186",1.43225456987109,2001-09-19,38
"1187",1.92081228324345,2001-09-26,39
"1188",3.20558023452759,2001-10-03,40
"1189",1.58889179575666,2001-10-10,41
"1190",0.513752378117527,2001-10-17,42
"1191",0.246946897869003,2001-10-24,43
"1192",0.241640446566384,2001-10-31,44
"1193",1.34856810740062,2001-11-07,45
"1194",0.937817228691919,2001-11-14,46
"1195",0.697683870803676,2001-11-21,47
"1196",1.50135903699554,2001-11-28,48
"1197",2.53211450576782,2001-12-05,49
"1198",2.48341022218977,2001-12-12,50
"1199",1.49380910396576,2001-12-19,51
"1200",-0.103092089472564,2001-12-26,52
"1201",-0.410558322504543,2002-01-02,1
"1202",-0.283841767297753,2002-01-09,2
"1203",0.546003654479366,2002-01-16,3
"1204",1.58450055122375,2002-01-23,4
"1205",1.77848969187055,2002-01-30,5
"1206",2.05285831860134,2002-02-06,6
"1207",1.40473052859306,2002-02-13,7
"1208",0.870144665241241,2002-02-20,8
"1209",0.120360419074062,2002-02-27,9
"1210",-0.991401025285714,2002-03-06,10
"1211",-1.93079394971429,2002-03-13,11
"1212",-2.78680828657143,2002-03-20,12
"1213",-1.71225304257143,2002-03-27,13
"1214",0.027243052151474,2002-04-03,14
"1215",0.480260257239051,2002-04-10,15
"1216",0.19797721722579,2002-04-17,16
"1217",0.060713755290705,2002-04-24,17
"1218",-1.35569684857143,2002-05-01,18
"1219",-2.83287276542857,2002-05-08,19
"1220",-2.22090794371429,2002-05-15,20
"1221",-2.29864713128571,2002-05-22,21
"1222",-3.90755680628571,2002-05-29,22
"1223",-2.14742199014286,2002-06-05,23
"1224",-2.46462397914286,2002-06-12,24
"1225",-0.476430931444497,2002-06-19,25
"1226",0.849113718735358,2002-06-26,26
"1227",-0.0743894832773023,2002-07-03,27
"1228",-2.228204029,2002-07-10,28
"1229",-0.864206024593964,2002-07-17,29
"1230",-0.0378827101210785,2002-07-24,30
"1231",1.28530348198754,2002-07-31,31
"1232",0.115127014201055,2002-08-07,32
"1233",-0.291126833886065,2002-08-14,33
"1234",-0.45903678472694,2002-08-21,34
"1235",-0.366231766142857,2002-08-28,35
"1236",-0.26685826692535,2002-09-04,36
"1237",-0.966181891285714,2002-09-11,37
"1238",-0.526361120579049,2002-09-18,38
"1239",-1.621020232,2002-09-25,39
"1240",-1.44883562828571,2002-10-02,40
"1241",-2.431313634,2002-10-09,41
"1242",-2.88614487642857,2002-10-16,42
"1243",-2.62445456628571,2002-10-23,43
"1244",-2.69459581371429,2002-10-30,44
"1245",-1.94822871671429,2002-11-06,45
"1246",-1.85959119442857,2002-11-13,46
"1247",-0.240228045719947,2002-11-20,47
"1248",1.14501069273267,2002-11-27,48
"1249",1.81026383808681,2002-12-04,49
"1250",1.92273715564183,2002-12-11,50
"1251",1.17266109160015,2002-12-18,51
"1252",0.370393468309804,2002-12-25,52
"1253",0.296812397060481,2003-01-01,1
"1254",-0.448165195428571,2003-01-08,2
"1255",-1.28883773085714,2003-01-15,3
"1256",-1.95805917457143,2003-01-22,4
"1257",-0.40467093551821,2003-01-29,5
"1258",0.315921016375838,2003-02-05,6
"1259",-0.203791865368835,2003-02-12,7
"1260",-0.945624585571429,2003-02-19,8
"1261",-0.894482638285714,2003-02-26,9
"1262",-1.19023886114286,2003-03-05,10
"1263",-0.700782934,2003-03-12,11
"1264",0.320035866448896,2003-03-19,12
"1265",0.887629245008741,2003-03-26,13
"1266",0.361327079812798,2003-04-02,14
"1267",-0.333887988788696,2003-04-09,15
"1268",0.90410039467471,2003-04-16,16
"1269",0.32015578227377,2003-04-23,17
"1270",-0.528207461156362,2003-04-30,18
"1271",0.0322550300576771,2003-05-07,19
"1272",1.76326084988458,2003-05-14,20
"1273",0.450507383196733,2003-05-21,21
"1274",-0.520844367952373,2003-05-28,22
"1275",-0.880858804714286,2003-06-04,23
"1276",-0.559146272142857,2003-06-11,24
"1277",-1.31405236885714,2003-06-18,25
"1278",-0.530121501,2003-06-25,26
"1279",-0.534674393285352,2003-07-02,27
"1280",-0.640280660107474,2003-07-09,28
"1281",1.69154642309461,2003-07-16,29
"1282",2.29947403499058,2003-07-23,30
"1283",0.652294405869075,2003-07-30,31
"1284",1.58453206072006,2003-08-06,32
"1285",1.14027203192477,2003-08-13,33
"1286",-0.235602608100341,2003-08-20,34
"1287",-0.0112206281014718,2003-08-27,35
"1288",0.222441743453541,2003-09-03,36
"1289",-0.553216895857143,2003-09-10,37
"1290",0.16707202243452,2003-09-17,38
"1291",-0.704048032285714,2003-09-24,39
"1292",-1.572027896,2003-10-01,40
"1293",-0.570114531736333,2003-10-08,41
"1294",1.1300373673439,2003-10-15,42
"1295",1.27415577854429,2003-10-22,43
"1296",-0.845280328062079,2003-10-29,44
"1297",-0.853984653857143,2003-11-05,45
"1298",-1.06243261271429,2003-11-12,46
"1299",0.664659329815369,2003-11-19,47
"1300",-1.40447870485714,2003-11-26,48
"1301",-0.875874621571429,2003-12-03,49
"1302",-1.611551208,2003-12-10,50
"1303",-1.88047772642857,2003-12-17,51
"1304",-1.02652594457143,2003-12-24,52
"1305",-0.256749797786891,2003-12-31,53
"1306",0.835510160241808,2004-01-07,1
"1307",0.922270280974252,2004-01-14,2
"1308",1.29282597984586,2004-01-21,3
"1309",0.172875419875804,2004-01-28,4
"1310",-0.766349230571429,2004-02-04,5
"1311",-0.588177402131175,2004-02-11,6
"1312",-1.54501089042857,2004-02-18,7
"1313",-1.72883982314286,2004-02-25,8
"1314",0.495644331055481,2004-03-03,9
"1315",2.38338814462934,2004-03-10,10
"1316",0.402331473602719,2004-03-17,11
"1317",-1.75994798142857,2004-03-24,12
"1318",0.491976574666032,2004-03-31,13
"1319",0.205875128568915,2004-04-07,14
"1320",0.323012328585536,2004-04-14,15
"1321",-0.717852626558995,2004-04-21,16
"1322",0.56836564096268,2004-04-28,17
"1323",0.981909155845642,2004-05-05,18
"1324",-0.154764812890073,2004-05-12,19
"1325",-0.180569782899321,2004-05-19,20
"1326",0.792629186596189,2004-05-26,21
"1327",1.7844523361751,2004-06-02,22
"1328",1.49683695180076,2004-06-09,23
"1329",0.288297292542498,2004-06-16,24
"1330",0.974901023791133,2004-06-23,25
"1331",0.621622877474867,2004-06-30,26
"1332",0.295424143451989,2004-07-07,27
"1333",1.0403102060963,2004-07-14,28
"1334",2.95144901956831,2004-07-21,29
"1335",2.22238332884652,2004-07-28,30
"1336",0.722253496121833,2004-08-04,31
"1337",-0.548789794857143,2004-08-11,32
"1338",0.295252762578077,2004-08-18,33
"1339",-1.20841886228571,2004-08-25,34
"1340",0.611902192264381,2004-09-01,35
"1341",1.53045271975654,2004-09-08,36
"1342",1.08964139642737,2004-09-15,37
"1343",-1.238019492,2004-09-22,38
"1344",-0.729144777571429,2004-09-29,39
"1345",-0.382598730535288,2004-10-06,40
"1346",-0.875343965714286,2004-10-13,41
"1347",1.09482768177986,2004-10-20,42
"1348",0.173665793746639,2004-10-27,43
"1349",1.17893807481846,2004-11-03,44
"1350",0.3715388433559,2004-11-10,45
"1351",-0.403584938115914,2004-11-17,46
"1352",-0.992914329597264,2004-11-24,47
"1353",-1.66398633814626,2004-12-01,48
"1354",-0.47770747011591,2004-12-08,49
"1355",-2.16154098514286,2004-12-15,50
"1356",-1.331531465,2004-12-22,51
"1357",0.41049169644703,2004-12-29,52
"1358",-0.0601430652700043,2005-01-05,1
"1359",-0.34936924489716,2005-01-12,2
"1360",-0.202021090015525,2005-01-19,3
"1361",-0.277691219142857,2005-01-26,4
"1362",1.57613397496087,2005-02-02,5
"1363",0.809418901801109,2005-02-09,6
"1364",2.04703266280038,2005-02-16,7
"1365",0.723787231108041,2005-02-23,8
"1366",-0.160943024940676,2005-03-02,9
"1367",-0.878725441703508,2005-03-09,10
"1368",0.865795803872203,2005-03-16,11
"1369",0.741079964659899,2005-03-23,12
"1370",0.0668719919951128,2005-03-30,13
"1371",0.91028247986521,2005-04-06,14
"1372",1.15683487476304,2005-04-13,15
"1373",-0.429763574661696,2005-04-20,16
"1374",-0.434329867416925,2005-04-27,17
"1375",0.224051205683429,2005-05-04,18
"1376",-1.17148570085714,2005-05-11,19
"1377",-0.686691720445087,2005-05-18,20
"1378",0.416457738258589,2005-05-25,21
"1379",-0.678367302013019,2005-06-01,22
"1380",-0.543979360571429,2005-06-08,23
"1381",-1.39245169514286,2005-06-15,24
"1382",-1.79182403442857,2005-06-22,25
"1383",-1.68579033014286,2005-06-29,26
"1384",1.29495529617582,2005-07-06,27
"1385",-0.264539514210414,2005-07-13,28
"1386",-0.299225892370902,2005-07-20,29
"1387",-1.75137115814286,2005-07-27,30
"1388",0.370116708346194,2005-08-03,31
"1389",0.885962622447854,2005-08-10,32
"1390",-0.717006798285714,2005-08-17,33
"1391",0.148195795827056,2005-08-24,34
"1392",0.815175295666526,2005-08-31,35
"1393",-0.361659897102474,2005-09-07,36
"1394",-0.506193938,2005-09-14,37
"1395",0.442732094424056,2005-09-21,38
"1396",0.995736335005079,2005-09-28,39
"1397",1.28405737451145,2005-10-05,40
"1398",-0.395671056839026,2005-10-12,41
"1399",-0.873645927447637,2005-10-19,42
"1400",-0.421541822786346,2005-10-26,43
"1401",0.798763019244526,2005-11-02,44
"1402",0.619372636028098,2005-11-09,45
"1403",-1.14522721085714,2005-11-16,46
"1404",-1.64448746628571,2005-11-23,47
"1405",-1.25232280142857,2005-11-30,48
"1406",-2.08597525528571,2005-12-07,49
"1407",-1.31446420285714,2005-12-14,50
"1408",-2.74116863514286,2005-12-21,51
"1409",-1.48229209028571,2005-12-28,52
"1410",-0.0741511540431279,2006-01-04,1
"1411",0.44725050557998,2006-01-11,2
"1412",0.0154751969650032,2006-01-18,3
"1413",0.819893445287432,2006-01-25,4
"1414",-0.0298925765967058,2006-02-01,5
"1415",0.714056611087322,2006-02-08,6
"1416",0.109727891430921,2006-02-15,7
"1417",-0.721105479714286,2006-02-22,8
"1418",-1.27181290716174,2006-03-01,9
"1419",-0.730077151571429,2006-03-08,10
"1420",0.307284089114954,2006-03-15,11
"1421",1.33641896077565,2006-03-22,12
"1422",1.61008266040257,2006-03-29,13
"1423",-0.336231138137294,2006-04-05,14
"1424",-1.30792351005402,2006-04-12,15
"1425",0.7711527092549,2006-04-19,16
"1426",-0.149367425059749,2006-04-26,17
"1427",1.03457587105887,2006-05-03,18
"1428",1.84000975745065,2006-05-10,19
"1429",1.51168525224321,2006-05-17,20
"1430",2.46736780234746,2006-05-24,21
"1431",0.673180716339687,2006-05-31,22
"1432",0.950995318567195,2006-06-07,23
"1433",-1.38696533014286,2006-06-14,24
"1434",-0.138247325915741,2006-06-21,25
"1435",2.58369556495122,2006-06-28,26
"1436",1.30196261622,2006-07-05,27
"1437",1.15295165352176,2006-07-12,28
"1438",1.48441339816366,2006-07-19,29
"1439",0.0184097267067435,2006-07-26,30
"1440",-1.96392542985714,2006-08-02,31
"1441",-2.87019154,2006-08-09,32
"1442",-2.65182530885714,2006-08-16,33
"1443",-1.03363514271429,2006-08-23,34
"1444",1.2801830087946,2006-08-30,35
"1445",2.32608274055636,2006-09-06,36
"1446",0.545763169017648,2006-09-13,37
"1447",-3.21160546385714,2006-09-20,38
"1448",-1.59484097771429,2006-09-27,39
"1449",-1.048248606,2006-10-04,40
"1450",0.68123900893658,2006-10-11,41
"1451",1.42900793892997,2006-10-18,42
"1452",2.20146598134722,2006-10-25,43
"1453",0.97396010163177,2006-11-01,44
"1454",0.215416563418474,2006-11-08,45
"1455",0.175845089768417,2006-11-15,46
"1456",-0.0165848072333091,2006-11-22,47
"1457",-0.393957039411776,2006-11-29,48
"1458",0.305226361177208,2006-12-06,49
"1459",0.882423290184566,2006-12-13,50
"1460",0.528579792869928,2006-12-20,51
"1461",0.808482015757782,2006-12-27,52
"1462",1.25601885999952,2007-01-03,1
"1463",0.300073309641216,2007-01-10,2
"1464",-0.768874165571429,2007-01-17,3
"1465",-0.536802768571429,2007-01-24,4
"1466",-0.721215878285714,2007-01-31,5
"1467",0.0627640370958306,2007-02-07,6
"1468",-0.398758064416731,2007-02-14,7
"1469",0.643043190189414,2007-02-21,8
"1470",-0.346262950354588,2007-02-28,9
"1471",-0.279879596844921,2007-03-07,10
"1472",-1.67224545985714,2007-03-14,11
"1473",-0.071897700231102,2007-03-21,12
"1474",0.141685666880844,2007-03-28,13
"1475",-0.635784506714286,2007-04-04,14
"1476",-0.899638838846284,2007-04-11,15
"1477",-0.676742726714286,2007-04-18,16
"1478",-1.18012568982501,2007-04-25,17
"1479",-2.40413282614286,2007-05-02,18
"1480",-0.651567303804365,2007-05-09,19
"1481",0.012665049837338,2007-05-16,20
"1482",0.0965611976539764,2007-05-23,21
"1483",-0.375966582842303,2007-05-30,22
"1484",-0.451252681786264,2007-06-06,23
"1485",-0.690358687714286,2007-06-13,24
"1486",-1.79235466885714,2007-06-20,25
"1487",-2.22429667214286,2007-06-27,26
"1488",-2.830064416,2007-07-04,27
"1489",-1.45124255757143,2007-07-11,28
"1490",-1.69382104685714,2007-07-18,29
"1491",-3.86848327071429,2007-07-25,30
"1492",-2.42456764842857,2007-08-01,31
