year,month,day,aao_index_cdas
2001,6,15,-0.608119547
2001,6,16,-0.764786899
2001,6,17,-0.987463474
2001,6,18,-0.436318338
2001,6,19,0.15050531923770905
2001,6,20,0.30793875455856323
2001,6,21,0.32847872376441956
2001,6,22,0.5439155697822571
2001,6,23,0.4990520179271698
2001,6,24,1.1515495777130127
2001,6,25,1.316418170928955
2001,6,26,1.2218422889709473
2001,6,27,1.4866474866867065
2001,6,28,1.2918504476547241
2001,6,29,0.4383704662322998
2001,6,30,-0.167056546
2001,7,1,-0.112309843
2001,7,2,0.2641286551952362
2001,7,3,0.48440760374069214
2001,7,4,0.833126426
2001,7,5,0.7856255769729614
2001,7,6,1.1502249240875244
2001,7,7,1.1395409107208252
2001,7,8,0.2739722430706024
2001,7,9,-0.695639312
2001,7,10,-1.2256459
2001,7,11,-1.203093171
2001,7,12,-1.322515011
2001,7,13,-1.656432509
2001,7,14,-2.256140232
2001,7,15,-2.822003603
2001,7,16,-3.776527643
2001,7,17,-4.162740707
2001,7,18,-3.914747953
2001,7,19,-3.51730299
2001,7,20,-2.887653351
2001,7,21,-1.820137739
2001,7,22,-0.888696969
2001,7,23,0.39915230870246887
2001,7,24,0.8038058280944824
2001,7,25,0.6074450612068176
2001,7,26,0.2537505626678467
2001,7,27,-0.476358503
2001,7,28,-0.964339495
2001,7,29,-1.007219553
2001,7,30,-0.545818746
2001,7,31,0.43798986077308655
2001,8,1,1.5709617137908936
2001,8,2,2.2006828784942627
2001,8,3,2.567291021347046
2001,8,4,2.277259349822998
2001,8,5,1.5173838138580322
2001,8,6,0.9620124697685242
2001,8,7,1.051369309425354
2001,8,8,1.0663501024246216
2001,8,9,1.2400332689285278
2001,8,10,1.7697936296463013
2001,8,11,2.4891746044158936
2001,8,12,2.9318673610687256
2001,8,13,2.682927131652832
2001,8,14,2.3308911323547363
2001,8,15,1.9862983226776123
2001,8,16,1.2584214210510254
2001,8,17,0.2760482430458069
2001,8,18,-0.456287324
2001,8,19,-1.2095294
2001,8,20,-1.592429876
2001,8,21,-1.225523591
2001,8,22,-0.244851455
2001,8,23,0.3002997934818268
2001,8,24,0.35410547256469727
2001,8,25,0.17640464007854462
2001,8,26,-0.005407987
2001,8,27,-0.487401366
2001,8,28,-0.421744436
2001,8,29,0.4369513988494873
2001,8,30,0.93276155
2001,8,31,0.39622628688812256
2001,9,1,-0.68851316
2001,9,2,-0.85325563
2001,9,3,-0.202420533
2001,9,4,1.2430630922317505
2001,9,5,1.595566987991333
2001,9,6,1.3777611255645752
2001,9,7,0.6987121105194092
2001,9,8,-0.132964656
2001,9,9,-0.343352765
2001,9,10,0.16469857096672058
2001,9,11,0.952073872
2001,9,12,1.0722724199295044
2001,9,13,0.7717009782791138
2001,9,14,0.6167241930961609
2001,9,15,0.6862877011299133
2001,9,16,0.7436943054199219
2001,9,17,1.0050578117370605
2001,9,18,1.6802153587341309
2001,9,19,2.0329482555389404
2001,9,20,1.9023419618606567
2001,9,21,1.3832340240478516
2001,9,22,1.2782902717590332
2001,9,23,1.372570514678955
2001,9,24,1.0999828577041626
2001,9,25,1.285578966140747
2001,9,26,1.6559087038040161
2001,9,27,1.8749998807907104
2001,9,28,3.008953094482422
2001,9,29,3.1476919651031494
2001,9,30,3.090723991394043
2001,10,1,3.6828603744506836
2001,10,2,4.221377849578857
2001,10,3,4.092566013336182
2001,10,4,3.4981329441070557
2001,10,5,2.2106707096099854
2001,10,6,1.6427297592163086
2001,10,7,1.6082713603973389
2001,10,8,1.7715659141540527
2001,10,9,1.2409014701843262
2001,10,10,1.3444266319274902
2001,10,11,1.89454186
2001,10,12,1.8864035606384277
2001,10,13,1.3761317729949951
2001,10,14,0.9076856374740601
2001,10,15,0.8510817289352417
2001,10,16,0.5635464191436768
2001,10,17,0.062321153
2001,10,18,-0.074913926
2001,10,19,0.3931658864021301
2001,10,20,0.8933797478675842
2001,10,21,0.4940195381641388
2001,10,22,-0.206194535
2001,10,23,-0.377986044
2001,10,24,-0.101507701
2001,10,25,0.586857796
2001,10,26,0.5668038725852966
2001,10,27,0.7666353583335876
2001,10,28,1.1438275575637817
2001,10,29,1.101264476776123
2001,10,30,0.383880615
2001,10,31,-0.330619752
2001,11,1,-0.604742944
2001,11,2,-0.136053517
2001,11,3,0.13392668962478638
2001,11,4,0.45837754011154175
2001,11,5,1.039326786994934
2001,11,6,1.3311876058578491
2001,11,7,1.3328481912612915
2001,11,8,1.3444695472717285
2001,11,9,1.6853594779968262
2001,11,10,2.2484076023101807
2001,11,11,2.3309478759765625
2001,11,12,1.756270408630371
2001,11,13,0.9045783877372742
2001,11,14,0.3895278573036194
2001,11,15,0.2577040195465088
2001,11,16,0.33913668990135193
2001,11,17,0.5865553617477417
2001,11,18,0.7845313549041748
2001,11,19,0.8160856366157532
2001,11,20,0.7116389870643616
2001,11,21,0.42784619331359863
2001,11,22,0.5810925960540771
2001,11,23,0.7148498296737671
2001,11,24,0.847742498
2001,11,25,0.9588916301727295
2001,11,26,1.2720417976379395
2001,11,27,1.5092436075210571
2001,11,28,1.542642355
2001,11,29,1.5843100547790527
2001,11,30,1.5814764499664307
2001,12,1,2.0609073638916016
2001,12,2,2.6152400970458984
2001,12,3,2.6839280128479004
2001,12,4,2.6011292934417725
2001,12,5,2.5425398349761963
2001,12,6,2.412353992462158
2001,12,7,2.3754994869232178
2001,12,8,2.4941108226776123
2001,12,9,2.7452425956726074
2001,12,10,2.506510019302368
2001,12,11,2.481969118118286
2001,12,12,2.6354784965515137
2001,12,13,2.498100757598877
2001,12,14,2.271245002746582
2001,12,15,2.2453255653381348
2001,12,16,2.1799979209899902
2001,12,17,2.317749261856079
2001,12,18,2.0094985961914062
2001,12,19,1.4356498718261719
2001,12,20,0.9363747239112854
2001,12,21,0.8339118361473083
2001,12,22,0.7434815168380737
2001,12,23,0.6909905672073364
2001,12,24,0.9075684547424316
2001,12,25,0.7873681783676147
2001,12,26,0.17136265337467194
2001,12,27,-0.559234858
2001,12,28,-1.129122496
2001,12,29,-1.590577126
2001,12,30,-1.680888057
2001,12,31,-1.254256606
2002,1,1,-0.577736616
2002,1,2,-0.165733159
2002,1,3,0.023132318630814552
2002,1,4,0.34595203399658203
2002,1,5,0.43562182784080505
2002,1,6,0.2367890179157257
2002,1,7,-0.12440747
2002,1,8,-0.795998931
2002,1,9,-0.765729427
2002,1,10,-0.444482058
2002,1,11,-0.161089897
2002,1,12,0.068026394
2002,1,13,-0.004270575
2002,1,14,-0.38218227
2002,1,15,0.024644589
2002,1,16,0.7431579232215881
2002,1,17,0.960372269
2002,1,18,1.1355516910552979
2002,1,19,1.3447519540786743
2002,1,20,1.2698915004730225
2002,1,21,1.0816880464553833
2002,1,22,1.0135730504989624
2002,1,23,1.2497845888137817
2002,1,24,1.7443169355392456
2002,1,25,2.2730445861816406
2002,1,26,2.459205150604248
2002,1,27,2.361302614212036
2002,1,28,1.8930726051330566
2002,1,29,1.6826478242874146
2002,1,30,1.7542393207550049
2002,1,31,1.5672967433929443
2002,2,1,1.5009188652038574
2002,2,2,1.689949870109558
2002,2,3,1.7642556428909302
2002,2,4,1.7566722631454468
2002,2,5,2.0328001976013184
2002,2,6,2.2362303733825684
2002,2,7,2.0767927169799805
2002,2,8,2.1412763595581055
2002,2,9,2.361980676651001
2002,2,10,2.6492960453033447
2002,2,11,2.2667348384857178
2002,2,12,1.0605754852294922
2002,2,13,0.4733341634273529
2002,2,14,0.9937970042228699
2002,2,15,1.2791200876235962
2002,2,16,1.1102560758590698
2002,2,17,0.7255526185035706
2002,2,18,0.7430890798568726
2002,2,19,0.7671418786048889
2002,2,20,0.7222560048103333
2002,2,21,0.8865014314651489
2002,2,22,0.9780770540237427
2002,2,23,1.2683945894241333
2002,2,24,1.630718708
2002,2,25,1.1418635845184326
2002,2,26,0.069456875
2002,2,27,-0.193367362
2002,2,28,-0.187234327
2002,3,1,-0.661941171
2002,3,2,-0.956973374
2002,3,3,-1.013837934
2002,3,4,-0.848731756
2002,3,5,-0.590683699
2002,3,6,-1.118955493
2002,3,7,-1.274117589
2002,3,8,-1.061588883
2002,3,9,-1.031891823
2002,3,10,-1.038170338
2002,3,11,-1.36152041
2002,3,12,-1.542573929
2002,3,13,-2.009399414
2002,3,14,-2.524271488
2002,3,15,-2.451029778
2002,3,16,-2.588592291
2002,3,17,-3.115839005
2002,3,18,-3.42909956
2002,3,19,-3.085272789
2002,3,20,-2.770987272
2002,3,21,-2.626605511
2002,3,22,-2.297347546
2002,3,23,-2.182506323
2002,3,24,-2.421430826
2002,3,25,-2.229038715
2002,3,26,-1.611404657
2002,3,27,-1.296624184
2002,3,28,-1.33385694
2002,3,29,-1.550700665
2002,3,30,-1.542715311
2002,3,31,-1.013139844
2002,4,1,-0.745194137
2002,4,2,-0.315484256
2002,4,3,0.3306155502796173
2002,4,4,0.8417951464653015
2002,4,5,0.8172262907028198
2002,4,6,0.27488261461257935
2002,4,7,-0.098149061
2002,4,8,0.18185020983219147
2002,4,9,0.22266064584255219
2002,4,10,0.3393697440624237
2002,4,11,0.5095402598381042
2002,4,12,1.0589827299118042
2002,4,13,1.1475672721862793
2002,4,14,1.0774153470993042
2002,4,15,1.2741369009017944
2002,4,16,1.1495641469955444
2002,4,17,0.1302393525838852
2002,4,18,-0.698633015
2002,4,19,-0.695178211
2002,4,20,-0.851704001
2002,4,21,-0.848347127
2002,4,22,-0.156253532
2002,4,23,0.2979500889778137
2002,4,24,0.2058412879705429
2002,4,25,0.234339178
2002,4,26,0.5462377071380615
2002,4,27,0.14522868394851685
2002,4,28,-0.461180627
2002,4,29,-0.464034677
2002,4,30,-0.75424403
2002,5,1,-1.320655584
2002,5,2,-2.00171876
2002,5,3,-2.346048832
2002,5,4,-2.14199543
2002,5,5,-1.693812966
2002,5,6,-1.744217277
2002,5,7,-2.098782301
2002,5,8,-3.190106392
2002,5,9,-4.091497898
2002,5,10,-3.807962894
2002,5,11,-3.20372963
2002,5,12,-2.736111641
2002,5,13,-2.542291403
2002,5,14,-2.040843487
2002,5,15,-1.883421421
2002,5,16,-2.347382069
2002,5,17,-2.24140048
2002,5,18,-1.754905105
2002,5,19,-1.41809845
2002,5,20,-1.360506296
2002,5,21,-1.267989039
2002,5,22,-1.405332208
2002,5,23,-2.360101461
2002,5,24,-3.726786137
2002,5,25,-4.551716328
2002,5,26,-4.814449787
2002,5,27,-4.912293911
2002,5,28,-4.386682987
2002,5,29,-3.845763683
2002,5,30,-3.292002201
2002,5,31,-3.194088221
2002,6,1,-2.907616854
2002,6,2,-2.249001026
2002,6,3,-1.563812852
2002,6,4,-1.857329011
2002,6,5,-2.746804714
2002,6,6,-2.613996267
2002,6,7,-2.305643082
2002,6,8,-1.695366979
2002,6,9,-2.027467251
2002,6,10,-2.496424675
2002,6,11,-2.717258215
2002,6,12,-2.943376541
2002,6,13,-2.964552641
2002,6,14,-2.247937441
2002,6,15,-1.85535109
2002,6,16,-1.837384701
2002,6,17,-1.74967289
2002,6,18,-1.265969396
2002,6,19,-0.401432604
2002,6,20,0.40279775857925415
2002,6,21,0.6354514360427856
2002,6,22,0.8811938762664795
2002,6,23,1.1696158647537231
2002,6,24,1.4615333080291748
2002,6,25,1.4177066087722778
2002,6,26,1.0075523853302002
2002,6,27,0.5861535668373108
2002,6,28,0.22248974442481995
2002,6,29,0.078744553
2002,6,30,0.3432645797729492
2002,7,1,0.76675123
2002,7,2,0.6581929326057434
2002,7,3,0.28369179368019104
2002,7,4,-0.157542914
2002,7,5,-0.902948022
2002,7,6,-1.512135983
2002,7,7,-2.297683001
2002,7,8,-2.684371233
2002,7,9,-2.575475931
2002,7,10,-2.234426498
2002,7,11,-1.878326297
2002,7,12,-1.803949118
2002,7,13,-2.123196125
2002,7,14,-2.48376441
2002,7,15,-2.145142317
2002,7,16,-1.314711213
2002,7,17,-1.009338021
2002,7,18,-0.551734269
2002,7,19,0.4637904763221741
2002,7,20,0.9914575815200806
2002,7,21,0.8408926725387573
2002,7,22,0.3633418679237366
2002,7,23,-0.039069705
2002,7,24,-0.418572158
2002,7,25,-0.831197619
2002,7,26,-0.540563583
2002,7,27,0.35998955368995667
2002,7,28,0.9177344441413879
2002,7,29,1.5675461292266846
2002,7,30,1.330843210220337
2002,7,31,1.2196381092071533
2002,8,1,1.3731516599655151
2002,8,2,1.2932791709899902
2002,8,3,1.2949316501617432
2002,8,4,1.3873631954193115
2002,8,5,0.8512476086616516
2002,8,6,0.050068095326423645
2002,8,7,-0.462314725
2002,8,8,-0.559095621
2002,8,9,-0.29429397
2002,8,10,-0.167085484
2002,8,11,-0.260659933
2002,8,12,-0.878825128
2002,8,13,-1.316465139
2002,8,14,-0.659435749
2002,8,15,0.058464799
2002,8,16,0.5179276466369629
2002,8,17,0.5011056661605835
2002,8,18,0.18539687991142273
2002,8,19,0.026871113
2002,8,20,-0.655411482
2002,8,21,-1.14245069
2002,8,22,-0.912679493
2002,8,23,-0.413805693
2002,8,24,-0.301178128
2002,8,25,-0.669653714
2002,8,26,-0.670588434
2002,8,27,-0.196320161
2002,8,28,-0.050480053
2002,8,29,-0.293027639
2002,8,30,-0.628691852
2002,8,31,-0.05486051
2002,9,1,0.4910924434661865
2002,9,2,0.42612332105636597
2002,9,3,-0.207903147
2002,9,4,-0.515661657
2002,9,5,-0.427401692
2002,9,6,-0.621697962
2002,9,7,-1.012559175
2002,9,8,-1.398299813
2002,9,9,-1.151099563
2002,9,10,-0.843465328
2002,9,11,-0.682389498
2002,9,12,-0.6026209
2002,9,13,-0.781310856
2002,9,14,-1.304087281
2002,9,15,-0.750534892
2002,9,16,0.4374379515647888
2002,9,17,0.47039490938186646
2002,9,18,-0.444675416
2002,9,19,-1.136022091
2002,9,20,-1.160348892
2002,9,21,-1.100779414
2002,9,22,-1.195934057
2002,9,23,-1.663287878
2002,9,24,-2.08167243
2002,9,25,-2.071674109
2002,9,26,-1.871996522
2002,9,27,-1.408775568
2002,9,28,-1.05380106
2002,9,29,-0.675143957
2002,9,30,-0.742523551
2002,10,1,-1.0730654
2002,10,2,-1.629661083
2002,10,3,-2.031258583
2002,10,4,-1.951117635
2002,10,5,-2.039079189
2002,10,6,-2.333320379
2002,10,7,-2.756233931
2002,10,8,-2.820298672
2002,10,9,-2.4784832
2002,10,10,-1.979084611
2002,10,11,-2.111699104
2002,10,12,-2.540075541
2002,10,13,-2.58308363
2002,10,14,-2.300762892
2002,10,15,-2.399379253
2002,10,16,-2.898627758
2002,10,17,-3.565639019
2002,10,18,-3.498898506
2002,10,19,-2.956623077
2002,10,20,-2.564946651
2002,10,21,-2.263480186
2002,10,22,-2.17073679
2002,10,23,-2.831528425
2002,10,24,-3.080489159
2002,10,25,-2.93398571
2002,10,26,-2.526015043
2002,10,27,-2.080334187
2002,10,28,-2.041785955
2002,10,29,-2.349625587
2002,10,30,-2.771644354
2002,10,31,-3.151831388
2002,11,1,-3.270308495
2002,11,2,-3.19664073
2002,11,3,-2.957094669
2002,11,4,-2.738118172
2002,11,5,-2.495900869
2002,11,6,-1.869273782
2002,11,7,-1.337329745
2002,11,8,-1.090362191
2002,11,9,-1.149521589
2002,11,10,-1.698318839
2002,11,11,-2.106755733
2002,11,12,-2.007394075
2002,11,13,-1.622848511
2002,11,14,-1.719605803
2002,11,15,-1.990498066
2002,11,16,-1.871717334
2002,11,17,-1.44334209
2002,11,18,-1.065862536
2002,11,19,-0.550311267
2002,11,20,0.004611421
2002,11,21,0.46322447061538696
2002,11,22,0.4194382131099701
2002,11,23,0.49064546823501587
2002,11,24,0.9569856524467468
2002,11,25,1.1479262113571167
2002,11,26,1.0718669891357422
2002,11,27,0.9319952130317688
2002,11,28,1.1254955530166626
2002,11,29,1.3757623434066772
2002,11,30,1.4050428867340088
2002,12,1,1.9641764163970947
2002,12,2,2.4584178924560547
2002,12,3,2.657111406326294
2002,12,4,2.050724506378174
2002,12,5,1.2767622470855713
2002,12,6,1.0688707828521729
2002,12,7,1.1957836151123047
2002,12,8,1.8437749147415161
2002,12,9,2.6246728897094727
2002,12,10,2.6387524604797363
2002,12,11,2.340254545211792
2002,12,12,1.851906418800354
2002,12,13,1.1639740467071533
2002,12,14,0.9958248138427734
2002,12,15,0.9501190781593323
2002,12,16,0.7734991312026978
2002,12,17,1.2783564329147339
2002,12,18,1.4282718896865845
2002,12,19,1.289263129234314
2002,12,20,1.3410203456878662
2002,12,21,1.1480976343154907
2002,12,22,0.5656304359436035
2002,12,23,0.080635458
2002,12,24,-0.030035939
2002,12,25,0.37085047364234924
2002,12,26,0.6465744972229004
2002,12,27,0.5153886675834656
2002,12,28,0.44371068477630615
2002,12,29,0.6570942997932434
2002,12,30,0.7063069343566895
2002,12,31,0.7379273176193237
2003,1,1,0.5839568376541138
2003,1,2,-0.03818094
2003,1,3,-0.224087521
2003,1,4,-0.345330149
2003,1,5,-0.087149054
2003,1,6,-0.09072347
2003,1,7,-0.174112305
2003,1,8,-0.401478261
2003,1,9,-0.848914266
2003,1,10,-0.805500448
2003,1,11,-0.729278564
2003,1,12,-0.790965259
2003,1,13,-0.693187356
2003,1,14,-0.924554348
2003,1,15,-1.312109232
2003,1,16,-1.761358976
2003,1,17,-1.852672935
2003,1,18,-1.68701601
2003,1,19,-2.047198057
2003,1,20,-2.643064976
2003,1,21,-2.680883646
2003,1,22,-1.893718123
2003,1,23,-1.512613058
2003,1,24,-1.590513229
2003,1,25,-1.338423133
2003,1,26,-1.235667467
2003,1,27,-1.359436989
2003,1,28,-0.949818194
2003,1,29,-0.457925022
2003,1,30,-0.021034053
2003,1,31,0.30841386318206787
2003,2,1,0.8827713131904602
2003,2,2,0.8119186162948608
2003,2,3,0.019147654995322227
2003,2,4,-0.18153277
2003,2,5,0.052831445
2003,2,6,0.3196982443332672
2003,2,7,0.6033477783203125
2003,2,8,0.5860361456871033
2003,2,9,0.3895907700061798
2003,2,10,0.1924777328968048
2003,2,11,0.14628025889396667
2003,2,12,0.16206344962120056
2003,2,13,-0.244725347
2003,2,14,-0.798880279
2003,2,15,-1.273349643
2003,2,16,-1.484026551
2003,2,17,-1.569705963
2003,2,18,-1.52641201
2003,2,19,-1.016905546
2003,2,20,-0.364389926
2003,2,21,-0.133632183
2003,2,22,-0.52429992
2003,2,23,-0.719319224
2003,2,24,-0.442068756
2003,2,25,-0.815874994
2003,2,26,-0.894449234
2003,2,27,-0.73044616
2003,2,28,-1.151003838
2003,3,1,-1.508216262
2003,3,2,-1.570376515
2003,3,3,-1.699123859
2003,3,4,-2.027240515
2003,3,5,-1.657959819
2003,3,6,-0.856359661
2003,3,7,-0.346950531
2003,3,8,-0.173661128
2003,3,9,-0.052573312
2003,3,10,-0.142262548
2003,3,11,-0.198056087
2003,3,12,-0.347419828
2003,3,13,-0.676848412
2003,3,14,-1.491765261
2003,3,15,-1.99655509
2003,3,16,-1.631229877
2003,3,17,-1.08831501
2003,3,18,-0.663876414
2003,3,19,0.5513650178909302
2003,3,20,1.4721742868423462
2003,3,21,1.575865626335144
2003,3,22,2.0242674350738525
2003,3,23,1.8433424234390259
2003,3,24,0.7592898011207581
2003,3,25,0.3158605694770813
2003,3,26,0.7742195129394531
2003,3,27,1.0855636596679688
2003,3,28,0.8811116814613342
2003,3,29,0.5540170669555664
2003,3,30,0.3967307507991791
2003,3,31,0.20765750110149384
2003,4,1,0.29578062891960144
2003,4,2,0.44297048449516296
2003,4,3,0.280570388
2003,4,4,0.3957938551902771
2003,4,5,0.5097859501838684
2003,4,6,0.6050066351890564
2003,4,7,0.5504615902900696
2003,4,8,-0.142192528
2003,4,9,-1.120000005
2003,4,10,-1.275693417
2003,4,11,-0.94316411
2003,4,12,-0.011634087
2003,4,13,0.9360613822937012
2003,4,14,0.8865793943405151
2003,4,15,0.13960106670856476
2003,4,16,0.11848306655883789
2003,4,17,1.0835987329483032
2003,4,18,1.7614357471466064
2003,4,19,1.4029433727264404
2003,4,20,1.021003007888794
2003,4,21,0.8386569023132324
2003,4,22,0.5099565982818604
2003,4,23,0.075934991
2003,4,24,0.2968328595161438
2003,4,25,0.24530090391635895
2003,4,26,-0.746594787
2003,4,27,-1.679896355
2003,4,28,-0.945619047
2003,4,29,0.11675113439559937
2003,4,30,
2003,5,1,0.5959965586662292
2003,5,2,-0.280162513
2003,5,3,-0.976314545
2003,5,4,-0.844421506
2003,5,5,-0.127625659
2003,5,6,0.38406482338905334
2003,5,7,0.5645034313201904
2003,5,8,0.20331741869449615
2003,5,9,-0.049068615
2003,5,10,0.095015317
2003,5,11,0.7076124548912048
2003,5,12,1.4042022228240967
2003,5,13,1.9606285095214844
2003,5,14,2.270092725753784
2003,5,15,2.1165387630462646
2003,5,16,1.7542146444320679
2003,5,17,2.1295366287231445
2003,5,18,2.169959306716919
2003,5,19,1.7269692420959473
2003,5,20,0.8859294652938843
2003,5,21,0.1529131382703781
2003,5,22,-0.313400805
2003,5,23,-0.684000075
2003,5,24,-0.78481859
2003,5,25,-0.370387197
2003,5,26,0.4815894663333893
2003,5,27,0.084755555
2003,5,28,-0.537982523
2003,5,29,-0.788087547
2003,5,30,-1.105350375
2003,5,31,-1.410447955
2003,6,1,-1.201524854
2003,6,2,-1.239880085
2003,6,3,-1.204321623
2003,6,4,-0.982688725
2003,6,5,-0.754670978
2003,6,6,-0.315595329
2003,6,7,-0.467330039
2003,6,8,-0.677395463
2003,6,9,-0.723731756
2003,6,10,-0.498555928
2003,6,11,-0.388670951
2003,6,12,-0.561315119
2003,6,13,-0.351009041
2003,6,14,-0.713345647
2003,6,15,-1.116465807
2003,6,16,-1.565190911
2003,6,17,-1.675399661
2003,6,18,-1.562369466
2003,6,19,-1.288118482
2003,6,20,-1.072377443
2003,6,21,-0.918444812
2003,6,22,-0.607011139
2003,6,23,-0.307371825
2003,6,24,-0.507217526
2003,6,25,-0.536911309
2003,6,26,-0.595386386
2003,6,27,-0.716982365
2003,6,28,-0.439969957
2003,6,29,0.1257607787847519
2003,6,30,0.3860241770744324
2003,7,1,0.1687469631433487
2003,7,2,-0.321845502
2003,7,3,-0.823729753
2003,7,4,-1.342950821
2003,7,5,-1.934726596
2003,7,6,-2.158648729
2003,7,7,-1.608477235
2003,7,8,-0.748561382
2003,7,9,-0.280233681
2003,7,10,-0.355478376
2003,7,11,-0.018792156
2003,7,12,0.6882269382476807
2003,7,13,1.3053760528564453
2003,7,14,1.8875561952590942
2003,7,15,2.1312901973724365
2003,7,16,1.8932609558105469
2003,7,17,1.588639736175537
2003,7,18,1.5417299270629883
2003,7,19,1.4929718971252441
2003,7,20,1.7213283777236938
2003,7,21,1.7739790678024292
2003,7,22,2.1934750080108643
2003,7,23,2.520411252975464
2003,7,24,2.8804030418395996
2003,7,25,2.891533374786377
2003,7,26,2.1151881217956543
2003,7,27,1.0494685173034668
2003,7,28,0.6166722774505615
2003,7,29,0.2709258794784546
2003,7,30,0.17174890637397766
2003,7,31,0.3437800109386444
2003,8,1,0.7222544550895691
2003,8,2,1.3912107944488525
2003,8,3,2.176173448562622
2003,8,4,2.4993114471435547
2003,8,5,2.0677239894866943
2003,8,6,0.956707239
2003,8,7,0.36339226365089417
2003,8,8,0.99704802
2003,8,9,2.0313680171966553
2003,8,10,2.338817834854126
2003,8,11,1.8702391386032104
2003,8,12,1.5825592279434204
2003,8,13,1.2832870483398438
2003,8,14,0.8590301871299744
2003,8,15,0.14449407160282135
2003,8,16,-0.096523285
2003,8,17,-0.224158049
2003,8,18,-0.527406931
2003,8,19,-0.422284931
2003,8,20,-0.341006637
2003,8,21,-0.383491069
2003,8,22,-0.000860343
2003,8,23,0.24998970329761505
2003,8,24,0.061568085104227066
2003,8,25,0.00073515
2003,8,26,0.25227227807044983
2003,8,27,-0.003510871
2003,8,28,-0.53097415
2003,8,29,-0.280521631
2003,8,30,0.42188674211502075
2003,8,31,0.7281269431114197
2003,9,1,0.4596395194530487
2003,9,2,-0.181642443
2003,9,3,-0.195925951
2003,9,4,0.43864354491233826
2003,9,5,0.4896889626979828
2003,9,6,-0.181438372
2003,9,7,-0.563762307
2003,9,8,-0.456178278
2003,9,9,-0.5505023
2003,9,10,-0.640451789
2003,9,11,-0.842121005
2003,9,12,-0.366734117
2003,9,13,-0.452768475
2003,9,14,-0.043317735
2003,9,15,0.7373554706573486
2003,9,16,1.1412724256515503
2003,9,17,0.4036441147327423
2003,9,18,-0.75336796
2003,9,19,-0.300766081
2003,9,20,-0.015316078
2003,9,21,-0.048658419
2003,9,22,0.038378712
2003,9,23,-0.356817931
2003,9,24,-0.96740371
2003,9,25,-1.183043242
2003,9,26,-1.188532591
2003,9,27,-1.222259045
2003,9,28,-0.908241093
2003,9,29,-0.701804161
2003,9,30,-1.007273197
2003,10,1,-1.50830698
2003,10,2,-2.108924389
2003,10,3,-2.443540573
2003,10,4,-2.326104879
2003,10,5,-2.004363298
2003,10,6,-1.413649321
2003,10,7,-0.804882288
2003,10,8,-0.793905795
2003,10,9,-0.475875169
2003,10,10,0.43173104524612427
2003,10,11,1.0701431035995483
2003,10,12,0.9387178421020508
2003,10,13,0.5221692323684692
2003,10,14,0.5154832601547241
2003,10,15,0.7852157950401306
2003,10,16,1.3033607006072998
2003,10,17,1.9162744283676147
2003,10,18,1.9290403127670288
2003,10,19,1.7007157802581787
2003,10,20,1.4407060146331787
2003,10,21,1.569711685180664
2003,10,22,1.821766972541809
2003,10,23,1.1727944612503052
2003,10,24,0.5954762101173401
2003,10,25,0.6179193258285522
2003,10,26,0.25438061356544495
2003,10,27,-0.590041101
2003,10,28,-1.063733459
2003,10,29,-1.168327451
2003,10,30,-1.400902629
2003,10,31,-1.303839087
2003,11,1,-0.644499183
2003,11,2,-0.184822679
2003,11,3,-0.409407139
2003,11,4,-0.925246
2003,11,5,-1.185547113
2003,11,6,-1.224584937
2003,11,7,-1.148260355
2003,11,8,-0.900024354
2003,11,9,-0.571782291
2003,11,10,-0.758481801
2003,11,11,-1.243146896
2003,11,12,-1.612713456
2003,11,13,-1.285068393
2003,11,14,-1.095072865
2003,11,15,-0.870762587
2003,11,16,-0.331884265
2003,11,17,0.6836509108543396
2003,11,18,0.8934497833251953
2003,11,19,0.6826848387718201
2003,11,20,0.8419055938720703
2003,11,21,1.080396294593811
2003,11,22,0.8024121522903442
2003,11,23,0.060645211
2003,11,24,-1.131332636
2003,11,25,-1.959352493
2003,11,26,-2.291751385
2003,11,27,-1.931959867
2003,11,28,-1.455040336
2003,11,29,-1.122559428
2003,11,30,-1.421231866
2003,12,1,-1.367879748
2003,12,2,-1.159922957
2003,12,3,-0.805063486
2003,12,4,-0.360347927
2003,12,5,-0.343889356
2003,12,6,-0.672787011
2003,12,7,-0.618555248
2003,12,8,-0.599625647
2003,12,9,-0.940075457
2003,12,10,-1.561349392
2003,12,11,-1.912397265
2003,12,12,-2.483007669
2003,12,13,-3.165847778
2003,12,14,-3.334385395
2003,12,15,-2.921368361
2003,12,16,-2.129199028
2003,12,17,-1.470691442
2003,12,18,-1.272469997
2003,12,19,-1.115285635
2003,12,20,-0.919944227
2003,12,21,-0.929428637
2003,12,22,-1.46900785
2003,12,23,-1.907936931
2003,12,24,-1.49932301
2003,12,25,-0.895729244
2003,12,26,-0.22756958
2003,12,27,-0.25668636
2003,12,28,-0.922006369
2003,12,29,-1.039958239
2003,12,30,-0.959137321
2003,12,31,-0.358713895
2004,1,1,0.042060662
2004,1,2,0.3723369836807251
2004,1,3,1.0681695938110352
2004,1,4,1.2241450548171997
2004,1,5,0.8324738144874573
2004,1,6,0.6698296070098877
2004,1,7,0.6398714780807495
2004,1,8,0.4284936785697937
2004,1,9,0.6328602433204651
2004,1,10,1.4208972454071045
2004,1,11,1.6602623462677002
2004,1,12,1.5692830085754395
2004,1,13,1.1663461923599243
2004,1,14,0.7930958271026611
